date,calibration_mre,validation_mre,avg_risk_free_rate,implied_dividend_yield,kappa,lambda,sigma,rho,v0,n_calibrate,n_validate
2017-04-13,0.03755576657261527,0.07918060776567981,0.008468642624687807,0.013360934485547624,2.9460950917779387,0.07809490588633279,0.990487016030739,-0.4283674648159724,0.03581573272038736,289,73
2017-04-17,0.04640386507996276,0.04336079998969981,0.008523727740786292,0.01391529563416845,2.270645141540076,0.08682441481295401,0.9834452568090791,-0.4391885913560324,0.03305546960410112,258,65
2017-04-18,0.04197568061405503,0.04752313877294255,0.008496953685583822,0.014033912016309689,2.075558723448606,0.08134693769612455,0.7586454991881506,-0.45420480473934083,0.040272160232928206,268,68
2017-04-19,0.03965626780632196,0.03931053070218242,0.00844229481469031,0.014336601246795016,2.15869377455431,0.08669355125522196,0.9163427998034558,-0.43986822030449724,0.03476018425988078,260,66
2017-04-20,0.04578411266750054,0.05312295191236328,0.008247541535441471,0.01344240114956821,1.2074557492781153,0.12089522734949762,0.9300253898997153,-0.46905947432123324,0.03247958183938475,256,65
2017-04-21,0.042144182740918745,0.05101063984293551,0.008140421368145316,0.014265410769375519,2.5002891377568033,0.08392917609883603,1.0,-0.4597511858574462,0.03156218063380589,255,64
2017-04-24,0.03723689092586369,0.048818522952961865,0.008402666218661153,0.0138633385037311,1.3366328054390788,0.11600189523947343,1.0,-0.48631474052914486,0.031736968409224506,254,64
2017-04-25,0.03995778753607945,0.04392108537664437,0.00850767922303745,0.01491675563717101,1.2378040983860197,0.12030787566233739,1.0,-0.4995955918070624,0.033096686486593106,258,65
2017-04-26,0.0457017730730219,0.05064481582660883,0.008517591875295228,0.014986161770062135,0.8934369778240459,0.14659640108810845,1.0,-0.5305951563537975,0.03981469410921552,255,64
2017-04-27,0.04259322614273647,0.03996276685956363,0.008111191651085585,0.015108636780508698,2.3697535332528044,0.084126783041594,1.0,-0.4793416011550112,0.03270975912999968,287,72
2017-04-28,0.043758822874532866,0.03791512138341451,0.008014719005410384,0.01504041398591973,0.9635859103705726,0.14131113476756907,1.0,-0.4876835161527852,0.03248109599863548,285,72
2017-05-01,0.03912921477407102,0.03902672563894273,0.00814858018710324,0.014782234402153142,1.0717444620194574,0.1240845538500156,1.0,-0.5071228984625689,0.04048474010130007,262,66
2017-05-02,0.0370885550960632,0.0357930888409176,0.008405402739726026,0.015966263044281104,2.094183276030105,0.08606901641528603,1.0,-0.4957021011293351,0.037613846108541495,264,66
2017-05-03,0.03467359392995878,0.04640495232140618,0.008569266994055311,0.018033273352940853,2.7852785177234614,0.0669091052598975,0.24398323981326514,-0.41700478946302233,0.011779621859291016,254,64
2017-05-04,0.04337985165313184,0.045198959612089626,0.00840389097617459,0.01337981084179158,2.6499364646499695,0.06444265389715563,0.124321894184869,-0.5363215138083611,0.01,279,70
2017-05-05,0.037896567002275915,0.029924965050029725,0.008437748280682134,0.016673701957309384,2.8840292416977267,0.06552763681525232,0.2788503641737937,-0.4485020016424116,0.01,274,69
2017-05-08,0.02480359100543827,0.019556238459178064,0.008772926078607093,0.01335601486766688,2.706178509892301,0.0604796115562686,0.2904810540927145,-0.2598671476937382,0.015501748824311112,256,65
2017-05-09,0.02289318380454696,0.022312009043638954,0.008889900932851502,0.013112078282759922,2.5868676082675583,0.06344015115590851,0.2664657391936158,-0.2712662759574944,0.01765038417342192,260,66
2017-05-10,0.029737795014885195,0.02402069549532125,0.008695834973786572,0.014139593404680885,3.4721030390849,0.060856305299673,0.3437908825901834,-0.24917685754606744,0.018544075718930474,259,65
2017-05-11,0.024498620976315746,0.02266647060027215,0.008405502905313866,0.008238124949704316,3.5864525274234254,0.06178209549594658,0.5576904774935525,-0.28704010608002634,0.025960043865053007,291,73
2017-05-12,0.020761577965581826,0.02080818079275927,0.00838930782343988,0.009038801748762737,2.916635964068646,0.06281711155779933,0.36461254994234626,-0.30139961822308536,0.029396788978392836,288,72
2017-05-15,0.018853310458969506,0.020345205655872535,0.008690587928082192,0.007932492658216191,2.1073858834943535,0.06768069259496538,0.32561451940549846,-0.30852697897367076,0.032044064465348195,256,64
2017-05-16,0.023391486464891385,0.0270500633661221,0.008664803480658224,0.007889338007980015,3.7938929569794837,0.06013273308413214,0.43580192571824017,-0.2505143720375598,0.034450014644092995,254,64
2017-05-17,0.023011380119634894,0.020928526498127573,0.008492191116645911,0.008862503040175794,3.984183106017475,0.06785696968304188,0.7830348580723981,-0.3678497138159376,0.05152478232637248,264,66
2017-05-18,0.016808201539360315,0.019623214655640334,0.008686858577951729,0.008430581790918094,3.048203255259096,0.07282286525688551,0.7261410914766774,-0.2677561108877674,0.04284781016617918,268,68
2017-05-19,0.0272605832857773,0.026242611961893314,0.008607442006373379,0.008956592558603205,3.4366431285857804,0.06644165116349572,0.14244281524112848,-0.3465472796522677,0.03519900575083389,264,67
2017-05-22,0.024407088346376726,0.02881815534007623,0.008627760278213666,0.008262387164733778,3.83451270506187,0.06831195759698007,0.1383192446322612,-0.24425300938916517,0.02527625662838561,258,65
2017-05-23,0.025842263934542233,0.030924580536401423,0.009022542838966877,0.009613989570834591,3.0779043131011146,0.074015832850451,0.22838790756014826,-0.23861543462800103,0.02590117137070609,258,65
2017-05-24,0.030234917762852847,0.022074163685230415,0.009046112199127092,0.009135199295079372,3.944496006195633,0.06741017573252396,0.30469203826354596,-0.16755520602854732,0.02420693783236059,253,64
2017-05-25,0.02675930152132854,0.02243225245468948,0.008712537764632627,0.011461308607390744,3.582626682439183,0.06285334136990332,0.10109599618788256,-0.3602727193666797,0.025087965785712877,281,71
2017-05-26,0.03255141655245499,0.02702681930039349,0.00903189887232271,0.01051479130007062,2.5530170436666375,0.07449337714219795,0.3020388839903481,-0.252306982136661,0.01565237797201182,289,73
2017-05-30,0.027355466849869357,0.028837038705727413,0.009195249547530095,0.009809060131053059,3.9619427391532462,0.059942367533232295,0.26149288936398424,-0.27526056128387694,0.025179672778669056,264,66
2017-05-31,0.03055165924073033,0.027621756451358274,0.009740340980359793,0.010132423941640153,3.6458049787285187,0.06349162340725675,0.5248774091887036,-0.1546539285923717,0.02900294332710517,265,67
2017-06-01,0.03589621278878301,0.031248559833930756,0.009455189072769023,0.012408699021073798,2.3345451651870412,0.07355253820166689,0.18606231237995052,-0.28596770594649157,0.02178906180537871,276,70
2017-06-02,0.03211235266039085,0.02929069454158742,0.009400385858420143,0.01357494588320058,2.8091845580710664,0.06410899797037906,0.1,-0.5912372807310987,0.030991066248605512,267,67
2017-06-05,0.028372196677145422,0.022013629028436194,0.009572683400739291,0.009849381981085467,3.293773182090752,0.06301325347231847,0.2619905987217308,-0.18418830990564017,0.02480231979154017,252,63
2017-06-06,0.030918489447032453,0.02204169224101488,0.009572596026490066,0.009791185436045109,4.074338011610841,0.060696505293773746,0.25645241802868074,-0.209455116633623,0.027225792186446784,241,61
2017-06-07,0.027381833600613845,0.024329359687937892,0.009695692349701907,0.010024900435633838,3.441332245524693,0.061273972958964286,0.2713053172268953,-0.21603828584981588,0.027492318877914392,240,61
2017-06-08,0.05695595059009625,0.05641173831315409,0.009452879306152224,0.010286601493875398,2.532026418020219,0.06800784335149938,0.44898092843421133,-0.14168714115275002,0.02658555443095884,270,68
2017-06-09,0.04972858965428948,0.023585925206543002,0.0094929441892606,0.02116342846817731,1.995872116692183,0.08986270267025243,0.9473501191677246,-0.3763160378474221,0.05777568419467984,269,68
2017-06-12,0.03163894835103131,0.038790741893211494,0.009616911415525113,0.014756392745425553,2.0230330224317,0.08070086578822427,0.9337259896541484,-0.35078090637143855,0.055997558775832984,240,60
2017-06-13,0.04808619357481774,0.05022485073986718,0.010101238702043417,0.012176643677412814,3.0550397123662867,0.06010261737747788,0.1924524490726515,-0.30406503640072785,0.03947813664417629,240,61
2017-06-14,0.045870279034098814,0.042352608184176334,0.010142603857981549,0.012565648365059159,1.7946858605500349,0.06945748979308775,0.1643158158866686,-0.4008103670516259,0.04037170822543019,235,59
2017-06-15,0.048351042370957324,0.045690273745809674,0.009949765519769093,0.012229019354006223,3.0853070937644738,0.05911497423460101,0.13868693343627292,-0.37766274353067847,0.04659446563316667,239,60
2017-06-16,0.033268197227810534,0.0773069641680292,0.009888851154598826,0.01187802489486508,3.89851989686016,0.05904602687551642,0.309534578131935,-0.257947422659631,0.04535442127718728,224,56
2017-06-19,0.03354708044230892,0.0410228081554477,0.010049742262125138,0.012334105095981481,2.023947377728233,0.0744992065325159,0.5526021495990637,-0.19721420225970387,0.03346898087968053,236,60
2017-06-20,0.02861330407964826,0.03353189806547367,0.0102374403185287,0.011533529199291452,3.390714407380491,0.06284013407534284,0.4073273480801891,-0.1848178706484271,0.03517483231434839,231,58
2017-06-21,0.031861483853024355,0.03168466589060712,0.010020971425881466,0.01194860654012626,3.6665158591571516,0.06346435297889094,0.24690962664732835,-0.2130058810221393,0.03311050653488682,232,59
2017-06-22,0.036373203360241316,0.034254448749941914,0.009579439843444226,0.011433903121089124,4.0095139861400195,0.054634058148927446,0.1200631083044312,-0.3869218083644569,0.04677501351944602,252,63
2017-06-23,0.04383574492869109,0.04187301182426648,0.009365093813803333,0.011539461095414729,4.517138731253207,0.05894048821521513,0.5717493178115661,-0.12919394696830408,0.03560238168463865,251,63
2017-06-26,0.03779465960669353,0.04234732537483407,0.009782279297158624,0.01188076954965892,4.325535807646275,0.05423597717003803,0.13373275139141066,-0.40529039111931375,0.05037182978152122,226,57
2017-06-27,0.053557925193352014,0.07277664751290033,0.010247384895859857,0.010790782046452221,1.8904176783719593,0.07322144318031847,0.27973433041793094,-0.28304608353946736,0.04322322964553436,215,54
2017-06-28,0.052702130742515375,0.05254056239114604,0.01023601218739336,0.014142133799797122,5.0,0.06126427301394022,0.6918865664913434,-0.09989489353955237,0.03915127533030416,224,57
2017-06-29,0.047162519596330346,0.0673996252651511,0.010168489770141629,0.012894022086601686,3.9715529268531418,0.060268969283752465,0.71274747459535,-0.21705050347865623,0.05829071465217152,236,59
2017-06-30,0.05390131035218175,0.05360545883649472,0.009918197947465979,0.012080102958174762,3.5716098003279786,0.05574284127187415,0.20406039440808307,-0.4098941438939446,0.05756301550158456,242,61
2017-07-03,0.0553063479048682,0.055446955003596046,0.010656787841215877,0.013309178935729422,4.364252693353744,0.059963686956941466,0.7059140320331663,-0.22561142397334177,0.0630672740969862,219,55
2017-07-05,0.04996336587113245,0.06707390474399309,0.010767985808613385,0.013017621594815523,3.4330568615392445,0.06188095473948889,0.40341480255037154,-0.2280329286699013,0.05372761010477828,222,56
2017-07-06,0.05339394700374929,0.07168999730993278,0.010520599530868832,0.01312038713972877,3.492641056300745,0.05981028754077757,0.2682461998012136,-0.380513089554128,0.061411036738652496,233,59
2017-07-07,0.051844213396832595,0.06564161053897623,0.010502750574235505,0.013314292017428531,4.676230495060811,0.062303602995220794,0.682182874769568,-0.1883115267707183,0.04966617067843383,237,60
2017-07-10,0.046330775699130265,0.06783187039042825,0.010604447780821915,0.013122041525962386,1.83603326538429,0.0724411744528196,0.34797818110877626,-0.31650386752869447,0.050831046672049275,220,55
2017-07-11,0.04863987696530719,0.07217003911356164,0.0106646598940106,0.013056798358410695,2.9241258752215344,0.061824368086725916,0.1609456509146955,-0.5339013773179749,0.05363768541358753,219,55
2017-07-12,0.049322658016971714,0.052814281817516545,0.010478322254180276,0.013342741985618464,4.698668232239457,0.062163505886381636,0.5427128902868341,-0.2012371977454475,0.04475526220863269,224,57
2017-07-13,0.04521651797177437,0.05017933084583074,0.010460212982361895,0.013518218533130809,3.042320952095434,0.06813707473571515,0.6240586747651342,-0.1796750709391621,0.04362967342885606,244,62
2017-07-14,0.03262879081680657,0.03892352209103085,0.010304025535986085,0.013835281006130275,3.373905779405969,0.06730682143985228,0.664091921753095,-0.28184519041820566,0.046471062533519944,252,63
2017-07-17,0.036153531348162245,0.03070356482253345,0.010484083430287108,0.013865413311199358,2.274854176019837,0.0826711665100806,0.9965503108035031,-0.34018852346658013,0.05772582844519514,233,59
2017-07-18,0.03638425453907507,0.03121919194128227,0.010450815312441356,0.013271069516992666,1.553294209112225,0.0836466304364285,0.7647004978856488,-0.3248760073515471,0.05812728440408219,233,59
2017-07-19,0.031607542121564663,0.031529375688146656,0.010780225307638726,0.01698982056735542,1.280667210495774,0.08482081940349191,0.5806260989800698,-0.25902745331758903,0.05493344679117519,236,59
2017-07-20,0.02962364519356636,0.028136860402272753,0.010870486564083319,0.0120397042788854,2.9241734354431386,0.07160648846514796,0.8669942883819508,-0.26333011312713756,0.06050804734352869,233,59
2017-07-21,0.04049883435595627,0.04020349988553141,0.010835712997222613,0.016498895564770487,3.6250780946133627,0.06637698758028579,0.6686617414590761,-0.21304606819678354,0.052576094707974655,232,59
2017-07-24,0.029600317595439504,0.02626979070323034,0.01091673072275264,0.013719676931814357,0.7801652504262928,0.14119268113061373,0.9132521357924198,-0.4056726454785002,0.06625087469240815,237,60
2017-07-25,0.026089027101736745,0.024086930321752374,0.01079924468428578,0.014402958102941945,1.1715066932290348,0.11865572695069661,1.0,-0.3811083063527311,0.062316247886534955,237,60
2017-07-26,0.026718644880035988,0.024648547041213713,0.01098441249019879,0.018131238517009516,0.9654331680554756,0.14485342197995738,1.0,-0.3872868612611471,0.05752646568787585,237,60
2017-07-27,0.036184836683448705,0.03695281027596012,0.01081782553783966,0.02192763299922519,0.9280949176723614,0.1446683980297033,1.0,-0.44714119282520576,0.06897910098311563,244,61
2017-07-28,0.03740283132297084,0.039128757733308324,0.010721583033723206,0.021962715611307762,0.4344244060634122,0.24176661789554424,1.0,-0.46100130845668996,0.06758256048857449,240,61
2017-07-31,0.03389517760411886,0.03990226002090255,0.010774812002609263,0.016001326139629735,1.1233628384507426,0.1247746975566151,1.0,-0.4183143906801622,0.0649651377662966,218,55
2017-08-01,0.033721007325383266,0.03347949002475794,0.010796470759830493,0.02189680805171746,1.3428191541652863,0.11522228712603101,1.0,-0.4117824899404111,0.063171369547697,222,56
2017-08-02,0.02826721178886546,0.028136386550738315,0.010952310117760154,0.013938532536597038,3.581774330121628,0.06434422830123418,0.26094943572760415,-0.19355395170214948,0.039419414030814004,228,57
2017-08-03,0.03311918145323707,0.033600583883511885,0.010724549426138468,0.01521961140643728,3.803518386885771,0.06513139170348291,0.1,-0.3830777624657689,0.0411141830200087,236,60
2017-08-04,0.05144816677647956,0.050483183289954686,0.010782313785099897,0.015684780853694204,4.392337430709701,0.06690959007930046,0.6401759740293704,-0.011749203826893564,0.03003793452955112,240,61
2017-08-07,0.02928030970538698,0.03248850942594672,0.0106834934968597,0.014659258109687306,3.9381161736236407,0.06558802767430284,0.1,-0.347665036264765,0.03467383302296607,221,56
2017-08-08,0.028813419364080974,0.032575322022720295,0.010866578982793761,0.01677028961017625,3.2674436323998224,0.07292488100676339,0.20343161080197192,-0.26225118780348666,0.03602744708555857,231,58
2017-08-09,0.0226355841818399,0.023843557287308057,0.010819674997536216,0.015894450753689816,3.6940060051260257,0.06425532039106988,0.1,-0.5525553376575624,0.04679537874329673,222,56
2017-08-10,0.023620218972546927,0.022716466734307987,0.010793827199548085,0.008734820777253318,2.2216272592570876,0.07933137099975207,0.5849712208273568,-0.2954096948662846,0.061094050166790356,232,59
2017-08-11,0.024002400492033296,0.025967886852874454,0.01060312885875292,0.010284798411004993,3.440684935831008,0.06805152479245234,0.17529056167903612,-0.537430494365136,0.06294927763278747,239,60
2017-08-14,0.03028430752997979,0.030567181635858275,0.010486874601868435,0.0075044235656740454,2.2264699535793633,0.07454374716154144,0.3477887378538378,-0.20917731252122274,0.04449002275988396,226,57
2017-08-15,0.027449773100762603,0.02786550344786005,0.010649495248130863,0.008609010880621847,3.029473173232483,0.07098756444715994,0.2437074115074777,-0.29518816216703136,0.04634631253722078,218,55
2017-08-16,0.0282096535162085,0.028599906000816314,0.010579959905949706,0.008881779044097197,4.03176441680993,0.06903194076272959,0.34545091748558454,-0.18474034336733336,0.03918192239428202,214,54
2017-08-17,0.02801811255558011,0.03128471774421921,0.010383785828323644,0.009176328805907321,3.411908937015819,0.06841102859442702,0.18336971259159804,-0.503700186429821,0.06946066070388363,222,56
2017-08-18,0.027062495702681922,0.03566138738567011,0.01056014734085415,0.009034503704731228,2.425132658678693,0.07651822411415699,0.30547530060875255,-0.3131234516421276,0.057399554247044494,217,55
2017-08-21,0.025203621547328196,0.03225768442580837,0.010429646966731898,0.008688585626260077,2.753836587984392,0.06873399443536181,0.15976335314802334,-0.5898561679569119,0.06398259025215734,201,51
2017-08-22,0.03083398192839376,0.03039378125623525,0.010395427056086846,0.008659720573234346,2.8227412510561414,0.06759986838445185,0.11165657264660217,-0.684030683068263,0.06586093237421259,212,53
2017-08-23,0.024693118631947394,0.02898686565965973,0.010561660064833212,0.008807877241451656,3.4608750960578045,0.06697838177928084,0.16267266103637348,-0.46153789800582884,0.06106608404050913,209,53
2017-08-24,0.024253458631856416,0.025151155432025035,0.010526520468819543,0.008493467061409195,3.8566948169166686,0.06727924739559037,0.23813050913685474,-0.5423507606161329,0.07012740102203831,221,56
2017-08-25,0.03629040269477295,0.03110731818465174,0.01062544062622309,0.009303184093697438,3.4137677483646978,0.06798310970448702,0.1245845030046318,-0.45794782628611863,0.05518746362075512,224,56
2017-08-28,0.029080691629621812,0.024158764848592158,0.010621317075370649,0.009203567154557179,4.4871386621752025,0.06732586766017595,0.3718543158409494,-0.3153177678738668,0.05952686652075455,194,49
2017-08-29,0.027768363825076997,0.021454628185286383,0.010535859536777247,0.008361785682456243,3.774641233025299,0.06891176449181043,0.41553145531869484,-0.38029519465480505,0.06074841250070649,199,50
2017-08-30,0.01951529882048458,0.019117135581388237,0.010497181141002364,0.009200205823648737,2.5726416339943055,0.07608714696511887,0.5338940326783942,-0.28778113628545504,0.05526481377390818,199,50
2017-08-31,0.02220002999744421,0.02052765252971318,0.010326135318642049,0.008491063688823491,3.498169874103692,0.06900305061907648,0.4848077127566804,-0.322252555099875,0.056633154600598805,220,56
2017-09-01,0.03208420458727133,0.02139823015982755,0.010438617680102494,0.008458869825393215,4.046390722975445,0.05922274229552264,0.24790318795435923,-0.42612951196573595,0.06977120310521502,222,56
2017-09-05,0.019623364270198628,0.02410720972602252,0.01216469620480575,0.009551152535003563,2.0112178462962036,0.08294747391356513,0.7767076967970195,-0.3672682854799022,0.07120012220710577,195,49
2017-09-06,0.02204318818811237,0.016360220690955506,0.011052190422280082,0.010111833263325258,2.3579939548847495,0.0829412181340525,0.9055723846882453,-0.3567574963665661,0.06814367759275367,193,49
2017-09-07,0.025072865026895874,0.028091890243496544,0.010588708528840604,0.00984986520007264,2.860019552384494,0.07753374751341284,0.9235825087634507,-0.3308120275578574,0.06827205921461264,208,53
2017-09-08,0.02451704264403626,0.02174425218530223,0.010476603755222932,0.00962294896409545,2.4037744555405958,0.08415503917675742,0.9083375764595361,-0.3182068344116985,0.06863432259097324,207,52
2017-09-11,0.027097902176052752,0.027984239139834978,0.010801697463409555,0.010199673925635732,2.9835033589155255,0.07017247123737787,0.6159109088758439,-0.3601507421411232,0.07004551282665379,210,53
2017-09-12,0.021084891264449453,0.01833389770003679,0.010931147252278664,0.010652730639040108,2.7086851293978986,0.07443463551528752,0.7214289797874174,-0.27084994551097785,0.0568938058499729,205,52
2017-09-13,0.026216410493552826,0.020895829797438422,0.010983868107876712,0.01001510330887554,3.4886605302209563,0.0704054048305099,0.5819343366348566,-0.1256783601815418,0.04679854759414653,204,52
2017-09-14,0.027648711678931,0.023607355323310777,0.011065058964625625,0.009877220315806774,3.620739336575499,0.06601352891315855,0.10731439302866429,-0.2997883603487256,0.045515729148153355,199,50
2017-09-15,0.029810987730468808,0.02310884278194915,0.011054521381321946,0.0095514321340833,3.133274048849158,0.07068670157071635,0.5258827844903231,-0.06751032148371569,0.040827326911866066,210,53
2017-09-18,0.029332726616789935,0.02601973401682711,0.011053001323426978,0.009591317079386492,3.825623909665577,0.06964928257447646,0.6319912381943809,-0.10979811813080236,0.04356882714840001,188,48
2017-09-19,0.031519771301497496,0.029443998135954347,0.011107940863710239,0.010223053984207451,3.957398958303851,0.06967955388087252,0.614902841954176,-0.09647412952459296,0.03976813677334482,188,48
2017-09-20,0.029590388029028837,0.03179326870959112,0.011254409434187016,0.010299552177784613,3.8278189040284283,0.06749428569602203,0.10828015960881085,-0.3651381559045328,0.04998425906162246,184,46
2017-09-21,0.04030769350130015,0.044555184600480996,0.011152859121548162,0.010423197829631033,2.9678127808704082,0.06886031215355723,0.1,-0.46363867165343586,0.05336689550494873,201,51
2017-09-22,0.03386385254271715,0.043101463822380295,0.01093663962895049,0.010584493743674404,3.788507340902138,0.06731313914353126,0.2488635224336203,-0.3532091932858906,0.057280337641410724,203,51
2017-09-25,0.04308709572269124,0.046381701748456725,0.011081888697121478,0.010670393664169364,1.6988079565954435,0.07527020940463353,0.1821591663747048,-0.30413812219787556,0.05968011418687255,181,46
2017-09-26,0.02946323997542113,0.05014442542447768,0.010865769197651663,0.010590014045193209,3.9226972278024714,0.06883635871972468,0.20566524969328911,-0.28401591833197115,0.05955099068902501,224,56
2017-09-28,0.032329775762913425,0.04319589250125507,0.010839961385544949,0.010837674038872074,4.132640374843221,0.06506366675472622,0.1,-0.5460880916065745,0.06838245412207629,237,60
2017-09-29,0.036164663137856455,0.031432138159200367,0.010821749981488337,0.010722231042968936,4.460059538849898,0.06496062412982011,0.1,-0.5514279582531999,0.06108779224347353,236,60
2017-10-02,0.0419586599350864,0.038588656230614936,0.010847033523164537,0.010720164345131789,4.507173824953535,0.06548603734541719,0.16475867344178755,-0.5110231755481847,0.0684031956193978,213,54
2017-10-03,0.046891671030757816,0.05614608644134719,0.011192000976956567,0.011367420038646055,4.711559232143226,0.06590888503680191,0.10297021898049205,-0.6123233039311109,0.06610503932248724,206,52
2017-10-04,0.04149483248491941,0.0578326202425239,0.011210864122137405,0.01090988235563698,3.6441945057154648,0.06653938259375983,0.1917579350131561,-0.4465753977314575,0.06468210919774985,209,53
2017-10-05,0.052580881691349134,0.052466174214194625,0.011169969348730657,0.010967914358985682,4.740513871558008,0.07103420051470413,0.6659569904325368,-0.1184907383322329,0.052476680250069664,234,59
2017-10-06,0.04935437354672891,0.053917516148840314,0.011273721152574398,0.011308165219202153,4.629269331725898,0.07157572502694046,0.6115581910019352,-0.14412956455999174,0.04968039961859674,232,58
2017-10-09,0.047994856145933955,0.026918643831976403,0.02,0.016522407062680912,3.1389027699099685,0.06728908481353411,0.1425918620850345,-0.4996420374936819,0.054600936162756325,216,54
2017-10-10,0.04396367805890884,0.04226874422247712,0.011504895064464142,0.01145017047944022,3.334605811104393,0.06728033881503442,0.15330135342232207,-0.4993411223188758,0.05764393600058703,217,55
2017-10-11,0.04192495268301623,0.023218599352850422,0.011553500273972601,0.011462970994806443,2.874496202821948,0.07233792459019267,0.257465313011916,-0.39092235389528057,0.052623864505527675,216,54
2017-10-12,0.042379110076656075,0.03948927694034497,0.011215407431037718,0.013782665559009729,3.321465212121466,0.07231502041318215,0.3191245638175362,-0.3175604958615809,0.05067347022138914,233,59
2017-10-13,0.040459541902418274,0.035890067938658045,0.011057996697316571,0.014171550317914304,3.3598702462580605,0.07396389396183428,0.45599023505099534,-0.24381651893402484,0.04641908695812288,233,59
2017-10-16,0.039293081532676154,0.03229258407111559,0.011228107935242839,0.011543474120639687,2.407482731860085,0.07208578395102845,0.300729780502319,-0.2995650362827515,0.051471754625163624,220,55
2017-10-17,0.036246016198283736,0.03892627625753951,0.011313391344054,0.011102179597666961,2.5051502174194376,0.07315483290929016,0.3155483065532427,-0.27370809413036445,0.04931980207928262,220,56
2017-10-18,0.034755462741942085,0.021248860661234405,0.01135138255439162,0.012427097868825102,2.140006152381733,0.08230091395011845,0.5742642110940673,-0.198182484105709,0.04718246827694595,217,55
2017-10-19,0.039278564743008906,0.02658277865840602,0.011353824278187565,0.012675312800258623,1.376139107093696,0.1200940513869223,0.9772091010353563,-0.36330635795261307,0.06366276308064397,208,52
2017-10-20,0.039796109055136086,0.03374338433345005,0.011436746904534351,0.017468756898540095,3.4593139998293783,0.08112264003769351,0.6008889179439392,-0.3048236281899978,0.05937317166562613,206,52
2017-10-23,0.03740852569669093,0.035841561513566066,0.011461094235392787,0.014947209451588304,0.8628925883498619,0.16016106644675304,1.0,-0.41119698047634284,0.0679004816944944,196,49
2017-10-24,0.032386380348385035,0.03084376786589397,0.011547808554654737,0.015427620366947666,1.4104483213355425,0.1211717898363971,1.0,-0.37645533071667486,0.06401235746931759,196,49
2017-10-25,0.03468747726831882,0.03728779927251329,0.011607290747810464,0.01499562359031925,1.50902875663441,0.11356779593147127,0.8996163003445237,-0.3461056159056793,0.06654765159595188,195,49
2017-10-26,0.034917228861527504,0.03252594971458859,0.011403928254065976,0.01539770327340194,1.3029423870843089,0.12739364163526648,1.0,-0.3968540614315451,0.0654561694905014,213,54
2017-10-27,0.038250680837615764,0.03852439665836581,0.011157147070015222,0.015877973184593223,0.6744082177923525,0.17771823143723536,1.0,-0.4572271861338305,0.07143247364625782,230,58
2017-10-30,0.04748137733455215,0.04044071557238282,0.011204040935906412,0.011846125157803214,2.2840181024439627,0.0871712847862869,1.0,-0.45760271184592044,0.0891034303950727,219,55
2017-10-31,0.05206454633981441,0.05327833654675993,0.011386613857454835,0.012310943828902033,0.7369106047376685,0.14049022088575253,1.0,-0.4947320247168356,0.0955652760754187,220,56
2017-11-01,0.058801915312045885,0.06065086476716146,0.011890470286784272,0.01581309826273927,0.7162429668535294,0.14776200440883885,1.0,-0.5048371046058658,0.09442554315786525,222,56
2017-11-02,0.048523094764923384,0.068190451583187,0.011558494940270283,0.01452401582886443,1.0717728774856423,0.12021641676111894,1.0,-0.4076433071636592,0.08357759542609106,237,60
2017-11-03,0.03336325503714732,0.04246226306674795,0.011707048395635014,0.012023709059616753,3.6946745458240438,0.07589882096161253,0.17615441512697158,-0.19460380437110958,0.03857981267654996,236,59
2017-11-06,0.03735091826213237,0.04186170818862691,0.01187899834746684,0.01112481589382042,2.22030598373352,0.0891140668142194,0.8349067173081512,0.0,0.037069627241048085,201,51
2017-11-07,0.037313191285021634,0.04350060901270261,0.012059832637529896,0.013509862292421208,3.73171047093719,0.07923952840984377,0.8137588676499846,0.0,0.033003286845618506,201,51
2017-11-08,0.043702391088080245,0.04630712052842741,0.012204382045589907,0.015058192735432666,4.515940140917837,0.07813506113554564,0.8359839939953307,0.0,0.02528743179883928,202,51
2017-11-09,0.046406444761706175,0.045538902541327024,0.012217632639335346,0.01729021058052799,4.245588791918778,0.08144330915960635,0.8406870798092696,0.0,0.026663235409659886,221,56
2017-11-10,0.038994372962049384,0.04149341863324739,0.012158474194198228,0.007394946188700061,4.628849886629531,0.07400845208417245,0.1,-0.49338504947652684,0.03618780327862027,217,55
2017-11-13,0.034739757961205146,0.05508361496116657,0.012417117214611872,0.008260664469710351,2.3483803058030923,0.08829072374832647,0.7596909717058923,0.0,0.031821191922770595,192,48
2017-11-14,0.04532204157390978,0.04486050552365935,0.012466542465753423,0.007522157316609976,3.4660121254558733,0.07960101675112306,0.13306109299812308,-0.2534935568391766,0.03361116461675064,196,50
2017-11-15,0.03914405790642982,0.03317291903224681,0.012510751551340593,0.008450194518205383,3.9119326672635486,0.07789860736264195,0.28949107491741144,-0.13558932432772192,0.03713633310686025,187,47
2017-11-16,0.04493170302363547,0.04691268405695016,0.012612417393281417,0.006914759851067514,4.382503272542295,0.07911615829287723,0.9923610218773666,0.0,0.038845287492483345,192,49
2017-11-17,0.04853798265107972,0.0646255744123898,0.012678994868818206,0.008987131137558986,4.158925914999933,0.07859389966081166,0.946467037499979,0.0,0.03649980180631335,188,48
2017-11-20,0.03967880409984,0.05121161337550616,0.01315487481468303,0.008047011340360448,4.4847305514263685,0.07482673794288756,0.849167179615487,0.0,0.03249494090012931,184,47
